time,temperature_2m (°C),rain (mm),relative_humidity_2m (%),wind_speed_10m (km/h),cloud_cover (%),precipitation (mm)
2025-01-22T12:00,24,0,61,4.3,99,0
2025-01-22T13:00,24.7,0,58,4.9,9,0
2025-01-22T14:00,24.7,0,59,6.7,4,0
2025-01-22T15:00,24.2,0,62,8.3,96,0
2025-01-22T16:00,23.2,0,67,7.2,91,0
2025-01-22T17:00,21.9,0,75,3.6,34,0
2025-01-22T18:00,20.1,0,81,0.5,10,0
2025-01-22T19:00,19,0,84,1.5,3,0
2025-01-22T20:00,18.8,0,85,2.6,0,0
2025-01-22T21:00,18,0,88,2.7,0,0
2025-01-22T22:00,17.3,0,89,3.2,2,0
2025-01-22T23:00,16.9,0,89,3.1,11,0
2025-01-23T00:00,16.8,0,87,2.8,3,0
2025-01-23T01:00,16.7,0,86,2.4,1,0
2025-01-23T02:00,16.2,0,87,3,1,0
2025-01-23T03:00,15.6,0,90,3.1,34,0
2025-01-23T04:00,15,0,92,2.9,35,0
2025-01-23T05:00,14.5,0,94,2.9,33,0
2025-01-23T06:00,14,0,95,3.8,63,0
2025-01-23T07:00,14.5,0,94,5.6,99,0
2025-01-23T08:00,19.8,0,84,5.4,74,0
2025-01-23T09:00,22.6,0,67,2.6,54,0
2025-01-23T10:00,23.7,0,60,0.6,92,0
2025-01-23T11:00,24.4,0,61,3,99,0
2025-01-23T12:00,24.8,0,62,3.1,94,0
2025-01-23T13:00,25.4,0,61,2.9,100,0
2025-01-23T14:00,25.7,0,59,4.5,100,0
2025-01-23T15:00,25.7,0,58,6.4,100,0
2025-01-23T16:00,24.7,0,62,8,83,0
2025-01-23T17:00,23,0,74,4.3,98,0
2025-01-23T18:00,20.7,0,82,1.5,74,0
2025-01-23T19:00,19.9,0,85,0.4,49,0
2025-01-23T20:00,19.6,0,87,1.6,67,0
2025-01-23T21:00,18.8,0,88,2.7,100,0
2025-01-23T22:00,18.2,0,89,3.3,32,0
2025-01-23T23:00,17.9,0,89,3.3,12,0
2025-01-24T00:00,17.5,0,89,2.6,40,0
2025-01-24T01:00,16.8,0,91,2.1,35,0
2025-01-24T02:00,16.2,0,92,2.2,9,0
2025-01-24T03:00,15.9,0,92,1.8,0,0
2025-01-24T04:00,15.9,0,91,1.5,0,0
2025-01-24T05:00,16.1,0,90,1.3,58,0
2025-01-24T06:00,16,0,90,1.5,95,0
2025-01-24T07:00,17.1,0,89,2.8,100,0
2025-01-24T08:00,20,0,83,1.7,100,0
2025-01-24T09:00,22,0,78,3.9,100,0
2025-01-24T10:00,23.4,0,74,5.5,32,0
2025-01-24T11:00,24.5,0,72,6.4,0,0
2025-01-24T12:00,25.5,0,70,7.4,1,0
2025-01-24T13:00,26.1,0,69,7.9,0,0
2025-01-24T14:00,26,0,71,9.1,0,0
2025-01-24T15:00,25.5,0,74,9,4,0
2025-01-24T16:00,24.5,0,75,8.3,8,0
2025-01-24T17:00,23.1,0,79,6.5,14,0
2025-01-24T18:00,21,0,88,1.8,18,0
2025-01-24T19:00,20.6,0,89,0.9,14,0
2025-01-24T20:00,20.7,0,90,2.3,16,0
2025-01-24T21:00,19.9,0,93,2.8,16,0
2025-01-24T22:00,19,0,96,2.9,19,0
2025-01-24T23:00,18.7,0,98,2.9,21,0
2025-01-25T00:00,19,0,97,3.2,31,0
2025-01-25T01:00,19.2,0,97,3.1,50,0
2025-01-25T02:00,19.2,0,97,2.3,89,0
2025-01-25T03:00,19.3,0,98,1.8,65,0
2025-01-25T04:00,19.2,0,97,2.2,65,0
2025-01-25T05:00,18.9,0,97,3.3,71,0
2025-01-25T06:00,18.6,0,97,3.6,46,0
2025-01-25T07:00,19.4,0,96,4.6,6,0
2025-01-25T08:00,21.5,0,90,2.9,14,0
2025-01-25T09:00,23.3,0,82,4.2,14,0
2025-01-25T10:00,24.6,0,76,6,51,0
2025-01-25T11:00,25.3,0,74,7.7,100,0
2025-01-25T12:00,25.5,0,75,9,43,0
2025-01-25T13:00,25.5,0,74,10.6,22,0
2025-01-25T14:00,25.2,0,74,10.7,22,0
2025-01-25T15:00,24.6,0,74,10.3,18,0
2025-01-25T16:00,23.9,0,76,9.2,20,0
2025-01-25T17:00,23,0,79,7.2,27,0
2025-01-25T18:00,21.3,0,87,2.2,25,0
2025-01-25T19:00,21,0,87,1.2,16,0
2025-01-25T20:00,21.2,0,86,1.5,16,0
2025-01-25T21:00,20.7,0,88,2,10,0
2025-01-25T22:00,20.2,0,89,2.1,9,0
2025-01-25T23:00,19.5,0,91,2.4,10,0
2025-01-26T00:00,19,0,93,2.3,13,0
2025-01-26T01:00,18.7,0,93,2,17,0
2025-01-26T02:00,18.6,0,93,2,20,0
2025-01-26T03:00,18.2,0,94,3.1,32,0
2025-01-26T04:00,17.8,0,96,3.5,96,0
2025-01-26T05:00,17.8,0,97,3.4,90,0
2025-01-26T06:00,18,0,96,3.5,99,0
2025-01-26T07:00,19.1,0,93,5.2,91,0
2025-01-26T08:00,21.3,0.1,89,1.7,34,0.1
2025-01-26T09:00,23.2,0,80,1.9,18,0
2025-01-26T10:00,24.5,0.2,72,5.9,28,0.2
2025-01-26T11:00,25,0.2,69,7.1,21,0.2
2025-01-26T12:00,25.7,0.2,66,9.2,26,0.2
2025-01-26T13:00,25.8,0.3,65,11.7,34,0.3
2025-01-26T14:00,25.3,0.3,67,12.5,23,0.3
2025-01-26T15:00,24.7,0.4,70,12.6,47,0.4
2025-01-26T16:00,23.2,0.3,74,14.3,68,0.3
2025-01-26T17:00,21.8,1,87,9,60,1
2025-01-26T18:00,21.1,0.2,85,6.2,81,0.2
2025-01-26T19:00,20.7,0.2,88,7,94,0.2
2025-01-26T20:00,20.3,0.3,88,9.2,100,0.3
2025-01-26T21:00,19.7,2.9,94,14.6,100,2.9
2025-01-26T22:00,19.2,3.1,92,13.8,100,3.1
2025-01-26T23:00,18.5,0.6,92,14.9,100,0.6
2025-01-27T00:00,18.3,0.3,92,11.7,100,0.3
2025-01-27T01:00,18.2,0.2,89,14,100,0.2
2025-01-27T02:00,17.9,0.1,90,13.8,100,0.1
2025-01-27T03:00,17.5,0.4,93,10.3,100,0.4
2025-01-27T04:00,17.5,0.5,93,8.4,100,0.5
2025-01-27T05:00,17.4,0.4,93,8.6,100,0.4
2025-01-27T06:00,17.4,0.6,93,8.1,100,0.6
2025-01-27T07:00,17.4,0.9,93,8.2,100,0.9
2025-01-27T08:00,17.7,0.1,88,8.6,100,0.1
2025-01-27T09:00,18.3,0.2,84,8.4,100,0.2
2025-01-27T10:00,18.6,0.5,83,9.6,100,0.5
2025-01-27T11:00,19.2,0.4,80,10.3,100,0.4
2025-01-27T12:00,19.1,0.1,80,11.5,100,0.1
2025-01-27T13:00,19.4,0.1,77,11.6,100,0.1
2025-01-27T14:00,19.5,0,77,13.3,100,0
2025-01-27T15:00,19.3,0,76,13.9,100,0
2025-01-27T16:00,19.3,0,74,13.1,100,0
2025-01-27T17:00,19,0,73,9.9,100,0
2025-01-27T18:00,18.5,0,75,6.5,100,0
2025-01-27T19:00,18.1,0,76,5.4,100,0
2025-01-27T20:00,16.6,0,86,3.7,92,0
2025-01-27T21:00,16,0,87,2.7,97,0
2025-01-27T22:00,15.9,0,88,2.7,91,0
2025-01-27T23:00,16,0,88,3,88,0
2025-01-28T00:00,16,0,88,3,47,0
2025-01-28T01:00,16,0,88,2.2,83,0
2025-01-28T02:00,16.1,0,88,1,100,0
2025-01-28T03:00,16.3,0,88,1.3,100,0
2025-01-28T04:00,16.7,0,86,2.4,100,0
2025-01-28T05:00,16.7,0,87,2.5,100,0
2025-01-28T06:00,16.8,0.1,87,2.6,100,0.1
2025-01-28T07:00,17.2,0.2,86,4.1,100,0.2
2025-01-28T08:00,17.5,0.4,86,2.7,100,0.4
2025-01-28T09:00,18.4,0.1,84,1.7,100,0.1
2025-01-28T10:00,19.4,0,78,1.5,100,0
2025-01-28T11:00,20.2,0,76,7.9,100,0
2025-01-28T12:00,20,0.5,80,10.5,100,0.5
2025-01-28T13:00,20,0.4,79,10,100,0.4
2025-01-28T14:00,20.2,0.4,79,9.4,100,0.4
2025-01-28T15:00,20.5,0.1,76,9.8,100,0.1
2025-01-28T16:00,20.3,0,75,8.6,100,0
2025-01-28T17:00,19.6,0,79,8.4,100,0
2025-01-28T18:00,18.6,0,85,5.2,99,0
2025-01-28T19:00,18,0,88,4.4,100,0
2025-01-28T20:00,17.7,0,89,4,90,0
2025-01-28T21:00,17.6,0,89,3.9,87,0
2025-01-28T22:00,17.3,0,90,4,91,0
2025-01-28T23:00,17.2,0.1,91,4.2,100,0.1
2025-01-29T00:00,17.6,0.4,91,4.3,100,0.4
2025-01-29T01:00,17.5,0.2,94,4.2,97,0.2
2025-01-29T02:00,17.5,0.5,95,4,99,0.5
2025-01-29T03:00,17.4,0.2,94,5.6,90,0.2
2025-01-29T04:00,17.4,0,93,7.3,100,0
2025-01-29T05:00,17.2,0.2,95,4.5,100,0.2
2025-01-29T06:00,17.5,0.4,95,3.9,100,0.4
2025-01-29T07:00,17.9,0.5,92,4.8,100,0.5
2025-01-29T08:00,18.8,0.1,90,4.2,100,0.1
2025-01-29T09:00,19.5,0,85,5.6,60,0
2025-01-29T10:00,21,0,80,5.7,76,0
2025-01-29T11:00,22.3,0.2,72,9.4,100,0.2
2025-01-29T12:00,22.4,0.2,70,11.5,26,0.2
2025-01-29T13:00,22.7,0.2,68,11.1,34,0.2
2025-01-29T14:00,23.1,0.1,65,11.4,100,0.1
2025-01-29T15:00,22.6,0,66,11.7,67,0
2025-01-29T16:00,22,0,69,10.7,76,0
2025-01-29T17:00,21.1,0,73,7.6,32,0
2025-01-29T18:00,19.1,0,83,4.3,26,0
2025-01-29T19:00,18.6,0,85,3.6,28,0
2025-01-29T20:00,17.9,0,88,2.5,24,0
2025-01-29T21:00,17.2,0,91,4,21,0
2025-01-29T22:00,16.5,0,95,5.4,10,0
2025-01-29T23:00,15.6,0,98,5.9,28,0
2025-01-30T00:00,15.3,0,98,5.8,50,0
2025-01-30T01:00,15.2,0,98,4.5,91,0
2025-01-30T02:00,15.1,0,98,3.7,29,0
2025-01-30T03:00,15.4,0,97,2.9,51,0
2025-01-30T04:00,15.3,0,97,2.5,47,0
2025-01-30T05:00,15.4,0,95,2.3,43,0
2025-01-30T06:00,15.5,0,96,2.3,96,0
2025-01-30T07:00,16.7,0,93,5.5,47,0
2025-01-30T08:00,19.6,0,84,2.5,93,0
2025-01-30T09:00,21.5,0,76,1.5,12,0
2025-01-30T10:00,22.6,0,71,2.9,88,0
2025-01-30T11:00,23,0,70,4,47,0
2025-01-30T12:00,23.7,0,67,4.9,48,0
2025-01-30T13:00,24,0,67,5,32,0
2025-01-30T14:00,24.6,0,64,5.6,35,0
2025-01-30T15:00,24.4,0,64,8.2,17,0
2025-01-30T16:00,23.4,0,69,9.9,1,0
2025-01-30T17:00,22.2,0,76,6.5,10,0
2025-01-30T18:00,20.3,0,85,1.5,8,0
2025-01-30T19:00,19.6,0,87,0.4,31,0
2025-01-30T20:00,19,0,88,1.8,0,0
2025-01-30T21:00,18.2,0,92,4.4,4,0
2025-01-30T22:00,17.5,0,94,4.3,4,0
2025-01-30T23:00,17,0,94,3.5,14,0
2025-01-31T00:00,16.6,0,95,2.9,6,0
2025-01-31T01:00,16.1,0,96,3.6,13,0
2025-01-31T02:00,15.7,0,97,4.3,54,0
2025-01-31T03:00,15.3,0,98,4.5,84,0
2025-01-31T04:00,15,0,99,4.6,69,0
2025-01-31T05:00,15,0,98,4,5,0
2025-01-31T06:00,15.1,0,98,4.3,20,0
2025-01-31T07:00,16.1,0,96,6.7,34,0
2025-01-31T08:00,19.7,0,89,3.4,9,0
2025-01-31T09:00,22.4,0,79,4.1,1,0
2025-01-31T10:00,23.8,0,71,6.6,20,0
2025-01-31T11:00,24.7,0,66,6.7,29,0
2025-01-31T12:00,25.6,0,61,5.6,22,0
2025-01-31T13:00,26.2,0,59,4.5,7,0
2025-01-31T14:00,26.3,0,59,6.4,17,0
2025-01-31T15:00,25.6,0,65,8.5,4,0
2025-01-31T16:00,24.6,0,69,6.7,0,0
2025-01-31T17:00,23.2,0,76,4.5,0,0
2025-01-31T18:00,20.9,0,84,1.7,0,0
2025-01-31T19:00,20.2,0,86,1.2,0,0
2025-01-31T20:00,20.1,0,89,1.1,100,0
2025-01-31T21:00,19.2,0,91,1.9,100,0
2025-01-31T22:00,18.4,0,93,3,100,0
2025-01-31T23:00,17.9,0,93,2.4,19,0
2025-02-01T00:00,17.2,0,94,2.5,0,0
2025-02-01T01:00,16.6,0,95,1.6,49,0
2025-02-01T02:00,15.8,0,95,2.2,52,0
2025-02-01T03:00,15.3,0,95,2.3,82,0
2025-02-01T04:00,15.2,0,96,2.7,98,0
2025-02-01T05:00,15,0,96,2.9,100,0
2025-02-01T06:00,15.2,0,95,3.4,100,0
2025-02-01T07:00,16.6,0,92,4.6,100,0
2025-02-01T08:00,18.7,0,95,3.2,97,0
2025-02-01T09:00,21.6,0,85,3.3,99,0
2025-02-01T10:00,23.4,0,79,5,39,0
2025-02-01T11:00,24.8,0,75,5,0,0
2025-02-01T12:00,25.8,0,69,5.5,0,0
2025-02-01T13:00,26.4,0,66,5.4,0,0
2025-02-01T14:00,26.6,0,65,6.7,0,0
2025-02-01T15:00,26.1,0,68,7.6,0,0
2025-02-01T16:00,25.1,0,69,7,0,0
2025-02-01T17:00,23.6,0,75,4.5,0,0
2025-02-01T18:00,21.1,0,84,1.7,0,0
2025-02-01T19:00,20.5,0,85,0.7,0,0
2025-02-01T20:00,20.1,0,89,1.8,0,0
2025-02-01T21:00,19.4,0,92,2.1,0,0
2025-02-01T22:00,18.3,0,98,0.9,3,0
2025-02-01T23:00,17.3,0,100,0.4,99,0
2025-02-02T00:00,16.9,0,100,1.3,100,0
2025-02-02T01:00,17,0,99,2.5,95,0
2025-02-02T02:00,17.1,0,98,4,100,0
2025-02-02T03:00,17.2,0,98,3.4,97,0
2025-02-02T04:00,17.1,0,97,1.7,93,0
2025-02-02T05:00,17.2,0,97,1.4,100,0
2025-02-02T06:00,17.1,0,98,1.3,100,0
2025-02-02T07:00,17.5,0,98,1.7,100,0
2025-02-02T08:00,19.2,0,95,3.5,100,0
2025-02-02T09:00,20.8,0,89,4.6,100,0
2025-02-02T10:00,22.3,0,85,5.2,100,0
2025-02-02T11:00,23.9,0,76,5.3,51,0
2025-02-02T12:00,25.2,0,74,5.7,16,0
2025-02-02T13:00,25.9,0,71,7.3,8,0
2025-02-02T14:00,26,0,71,9.4,5,0
2025-02-02T15:00,25.6,0,72,8.5,95,0
2025-02-02T16:00,24.7,0,74,7.9,18,0
2025-02-02T17:00,23.4,0,80,6.7,15,0
2025-02-02T18:00,21.6,0,89,1.3,12,0
2025-02-02T19:00,21.2,0,90,0.5,24,0
2025-02-02T20:00,20.9,0,93,1.5,36,0
2025-02-02T21:00,20.3,0,94,1.5,93,0
2025-02-02T22:00,19.8,0,95,2.5,96,0
2025-02-02T23:00,20.1,0,95,2.7,93,0
2025-02-03T00:00,19.5,0,98,2,97,0
2025-02-03T01:00,18.9,0,100,1.8,100,0
2025-02-03T02:00,18.7,0,100,1.8,100,0
2025-02-03T03:00,18.7,0,99,1.3,100,0
2025-02-03T04:00,18.4,0,100,2.3,100,0
2025-02-03T05:00,18.5,0,100,3.4,100,0
2025-02-03T06:00,18.5,0,100,3.5,100,0
2025-02-03T07:00,19.3,0,97,5.2,97,0
2025-02-03T08:00,21.2,0,92,4.7,95,0
2025-02-03T09:00,23,0.1,83,2.3,60,0.1
2025-02-03T10:00,24.7,0.1,73,3.6,57,0.1
2025-02-03T11:00,25.2,0.2,72,7.3,77,0.2
2025-02-03T12:00,25,0.3,74,9.3,56,0.3
2025-02-03T13:00,25.5,0.3,72,8.7,29,0.3
2025-02-03T14:00,25.7,0.2,70,8.7,12,0.2
2025-02-03T15:00,25.7,0,69,11,23,0
2025-02-03T16:00,24.7,0,72,12.1,37,0
2025-02-03T17:00,23.5,0.1,78,10.6,38,0.1
2025-02-03T18:00,22.3,0.1,81,6.8,45,0.1
2025-02-03T19:00,21.2,0.4,91,7,54,0.4
2025-02-03T20:00,20.7,0.1,95,4.1,23,0.1
2025-02-03T21:00,20.2,0.3,94,4.8,65,0.3
2025-02-03T22:00,20.3,0.1,93,4,100,0.1
2025-02-03T23:00,20.7,0.2,91,5.4,99,0.2
2025-02-04T00:00,20.2,1.1,95,7.3,100,1.1
2025-02-04T01:00,20,1.8,97,7.6,100,1.8
2025-02-04T02:00,20.1,1.1,96,7.7,100,1.1
2025-02-04T03:00,19.9,1.6,96,5.3,100,1.6
2025-02-04T04:00,19.9,2.5,95,6.9,100,2.5
2025-02-04T05:00,19.8,4.5,95,10.1,100,4.5
2025-02-04T06:00,19.6,4.9,95,12.2,100,4.9
2025-02-04T07:00,19.6,2.5,95,11.9,100,2.5
2025-02-04T08:00,19.7,2.4,95,15.5,100,2.4
2025-02-04T09:00,20,2,95,13.2,100,2
2025-02-04T10:00,20.4,1.9,94,12.4,100,1.9
2025-02-04T11:00,20.3,1.6,93,15.4,100,1.6
2025-02-04T12:00,20.2,1.7,94,13.7,100,1.7
2025-02-04T13:00,19.9,1.5,94,14.7,100,1.5
2025-02-04T14:00,19.9,1.1,94,11.5,100,1.1
2025-02-04T15:00,20.3,0.4,90,10.4,100,0.4
2025-02-04T16:00,19.7,0.6,93,7.7,100,0.6
2025-02-04T17:00,19.6,0.4,95,6.9,100,0.4
2025-02-04T18:00,19.3,0.3,95,5,100,0.3
2025-02-04T19:00,19.1,0.2,92,6.2,100,0.2
2025-02-04T20:00,19.1,0,92,3.1,100,0
2025-02-04T21:00,19,0,95,3,100,0
2025-02-04T22:00,19,0,92,3.1,100,0
2025-02-04T23:00,18.7,0,95,2.9,100,0
2025-02-05T00:00,18.6,0.1,95,3.4,100,0.1
2025-02-05T01:00,18.6,0.1,96,3.4,100,0.1
2025-02-05T02:00,18.6,0.2,97,3.4,100,0.2
2025-02-05T03:00,18.6,0.1,97,2.4,100,0.1
2025-02-05T04:00,18.6,0,96,2.6,100,0
2025-02-05T05:00,18.5,0,96,2.5,100,0
2025-02-05T06:00,18.5,0,95,2.6,92,0
2025-02-05T07:00,19,0,91,2.7,100,0
2025-02-05T08:00,19.7,0,88,0.4,34,0
2025-02-05T09:00,20.7,0,85,3.8,60,0
2025-02-05T10:00,21.8,0.1,78,6,73,0.1
2025-02-05T11:00,22.5,0.1,75,6.3,76,0.1
2025-02-05T12:00,23.2,0.1,73,8.1,76,0.1
2025-02-05T13:00,23.6,0.2,71,9,69,0.2
2025-02-05T14:00,23.7,0.1,70,8.7,67,0.1
2025-02-05T15:00,23.5,0,71,9.8,50,0
2025-02-05T16:00,22.9,0,73,9.2,38,0
2025-02-05T17:00,22,0,76,8.4,23,0
2025-02-05T18:00,20.7,0,84,2.7,92,0
2025-02-05T19:00,20.7,0,83,0.4,82,0
2025-02-05T20:00,20.8,0,86,0.8,98,0
2025-02-05T21:00,20.4,0,87,2.5,100,0
2025-02-05T22:00,20.5,0.1,87,2.6,100,0.1
2025-02-05T23:00,20.3,0.1,89,3.6,100,0.1
2025-02-06T00:00,20,0,90,3.4,100,0
2025-02-06T01:00,19.6,0,92,2.8,100,0
2025-02-06T02:00,19.2,0,93,2,96,0
2025-02-06T03:00,19,0,93,1.4,94,0
2025-02-06T04:00,18.7,0,93,2.5,100,0
2025-02-06T05:00,18.6,0,94,3.1,100,0
2025-02-06T06:00,19,0,93,3,100,0
2025-02-06T07:00,19.7,0,92,4,100,0
2025-02-06T08:00,21,0,88,2,35,0
2025-02-06T09:00,22.2,0.3,82,6.6,95,0.3
2025-02-06T10:00,23.2,0.2,75,7.5,49,0.2
2025-02-06T11:00,24.3,0.1,69,7.6,55,0.1
2025-02-06T12:00,24.9,0,65,7.2,57,0
2025-02-06T13:00,25.3,0,63,8,97,0
2025-02-06T14:00,24.6,0,66,11.7,88,0
2025-02-06T15:00,24.2,0,65,10.8,0,0
2025-02-06T16:00,23.8,0,64,10,2,0
2025-02-06T17:00,22.6,0,70,7,9,0
2025-02-06T18:00,21,0,77,1.1,6,0
2025-02-06T19:00,20.3,0,79,0.5,1,0
2025-02-06T20:00,20.4,0,85,1.9,9,0
2025-02-06T21:00,19.7,0,87,3.2,4,0
2025-02-06T22:00,19.1,0,88,3.5,5,0
2025-02-06T23:00,18.9,0,88,2.9,6,0
2025-02-07T00:00,18.7,0,88,2.2,6,0
2025-02-07T01:00,18.4,0,88,2.4,4,0
2025-02-07T02:00,17.8,0,90,3.3,1,0
2025-02-07T03:00,17.2,0,92,3.8,2,0
2025-02-07T04:00,16.5,0,94,3.8,10,0
2025-02-07T05:00,16.1,0,96,4.5,16,0
2025-02-07T06:00,15.9,0,96,4.9,24,0
2025-02-07T07:00,16.9,0,94,6,80,0
2025-02-07T08:00,22.2,0,82,2.4,46,0
2025-02-07T09:00,23.6,0,72,4.5,99,0
2025-02-07T10:00,24.3,0.1,71,7.4,100,0.1
2025-02-07T11:00,24.5,0.3,70,9,74,0.3
2025-02-07T12:00,25.2,0.4,69,10.7,59,0.4
2025-02-07T13:00,24.8,0.4,71,12.9,89,0.4
2025-02-07T14:00,24.2,0.1,76,12.9,65,0.1
2025-02-07T15:00,23.9,0.2,74,13.1,69,0.2
2025-02-07T16:00,23.2,0.1,80,10.6,48,0.1
2025-02-07T17:00,22.2,0.9,85,8.4,66,0.9
2025-02-07T18:00,20.8,0.4,93,4.4,98,0.4
2025-02-07T19:00,20.4,0.3,95,5.7,100,0.3
2025-02-07T20:00,20.5,0.2,93,5.7,100,0.2
2025-02-07T21:00,20.4,0.3,94,6.4,100,0.3
2025-02-07T22:00,20.7,0.1,90,7.4,100,0.1
2025-02-07T23:00,20.2,0.5,96,9.2,100,0.5
2025-02-08T00:00,20.1,0.8,95,8.9,100,0.8
2025-02-08T01:00,20,0.6,96,7.2,100,0.6
2025-02-08T02:00,19.8,0.6,95,10.1,100,0.6
2025-02-08T03:00,19.7,0.8,94,11.4,100,0.8
2025-02-08T04:00,19.5,1.3,96,9.4,100,1.3
2025-02-08T05:00,19.6,1,93,9.8,100,1
2025-02-08T06:00,19.5,0.5,94,9.3,100,0.5
2025-02-08T07:00,20.1,0.2,90,11.2,100,0.2
2025-02-08T08:00,20.5,0.1,89,14.8,99,0.1
2025-02-08T09:00,21.3,0.5,85,11.4,99,0.5
2025-02-08T10:00,21.5,0.2,82,15.5,94,0.2
2025-02-08T11:00,21.2,1.4,85,12.2,100,1.4
2025-02-08T12:00,21.7,0.3,79,13.3,100,0.3
2025-02-08T13:00,21.4,0.3,79,15.8,100,0.3
2025-02-08T14:00,21.4,1,83,13.1,100,1
2025-02-08T15:00,20.3,1.3,90,14.7,100,1.3
2025-02-08T16:00,20.3,1.4,87,15,100,1.4
2025-02-08T17:00,19.9,0.7,90,10.3,100,0.7
2025-02-08T18:00,19.4,1,94,7.3,94,1
2025-02-08T19:00,19,1.7,93,8.5,84,1.7
2025-02-08T20:00,19.5,0.1,89,7.6,95,0.1
2025-02-08T21:00,19.2,0.2,90,7.6,100,0.2
2025-02-08T22:00,18.7,0.7,94,9.9,100,0.7
2025-02-08T23:00,18.6,0.5,95,9.3,100,0.5
2025-02-09T00:00,18.5,0.8,95,8.5,100,0.8
2025-02-09T01:00,18.4,0.9,94,9.6,100,0.9
2025-02-09T02:00,18.1,0.8,95,8.2,100,0.8
2025-02-09T03:00,18.3,0.2,93,8.3,100,0.2
2025-02-09T04:00,18.2,0.5,92,10.3,100,0.5
2025-02-09T05:00,18.3,0.1,91,10.5,100,0.1
2025-02-09T06:00,18.4,0.3,88,11.8,100,0.3
2025-02-09T07:00,18.1,0.2,92,6.8,100,0.2
2025-02-09T08:00,19,0.1,87,9.5,100,0.1
2025-02-09T09:00,19.6,0.1,85,9,85,0.1
2025-02-09T10:00,20.1,0.1,83,11.8,100,0.1
2025-02-09T11:00,21.1,0.5,77,14.9,100,0.5
2025-02-09T12:00,20.8,0.8,77,14.9,100,0.8
2025-02-09T13:00,20.9,0.6,77,13.6,100,0.6
2025-02-09T14:00,20.3,0.5,79,12.8,98,0.5
2025-02-09T15:00,20.5,0.4,78,12.5,100,0.4
2025-02-09T16:00,20.1,0.1,78,11.2,99,0.1
2025-02-09T17:00,19.9,0,80,6.6,98,0
2025-02-09T18:00,19.1,0,85,0.9,94,0
2025-02-09T19:00,18.8,0,86,2.3,90,0
2025-02-09T20:00,17.8,0.2,91,4.7,91,0.2
2025-02-09T21:00,17.9,0.3,92,5.6,100,0.3
2025-02-09T22:00,17.8,0.4,93,7.7,95,0.4
2025-02-09T23:00,17.7,0.3,92,8.3,100,0.3
2025-02-10T00:00,17.4,0.1,93,7.6,100,0.1
2025-02-10T01:00,16.9,0,95,7,97,0
2025-02-10T02:00,17,0,94,6.3,100,0
2025-02-10T03:00,17,0,95,4,100,0
2025-02-10T04:00,17.3,0,94,4.5,100,0
2025-02-10T05:00,17.5,0,93,4.7,99,0
2025-02-10T06:00,17.3,0.1,93,6,100,0.1
2025-02-10T07:00,17.7,0.2,92,7.2,100,0.2
2025-02-10T08:00,18.6,0.1,87,5.2,100,0.1
2025-02-10T09:00,19.1,0.4,87,4.6,100,0.4
2025-02-10T10:00,19.2,0.6,92,5.7,100,0.6
2025-02-10T11:00,19.8,0.8,88,7.7,100,0.8
2025-02-10T12:00,20.4,0.7,86,7.6,100,0.7
2025-02-10T13:00,20.7,0.1,83,8.7,100,0.1
2025-02-10T14:00,21.1,0,77,6.7,100,0
2025-02-10T15:00,21.5,0,73,6.9,100,0
2025-02-10T16:00,21.5,0,73,5.5,100,0
2025-02-10T17:00,21.1,0,76,3.8,100,0
2025-02-10T18:00,20.3,0,82,3.3,100,0
2025-02-10T19:00,20.1,0,83,2.7,98,0
2025-02-10T20:00,19.3,0,84,2.6,100,0
2025-02-10T21:00,18.8,0,85,4.2,100,0
2025-02-10T22:00,17.7,0,90,4.3,100,0
2025-02-10T23:00,17,0,94,4.7,100,0
2025-02-11T00:00,17.5,0,92,5.4,100,0
2025-02-11T01:00,18.1,0,90,5.2,100,0
2025-02-11T02:00,18.2,0,90,6,100,0
2025-02-11T03:00,18.2,0,90,4.3,98,0
2025-02-11T04:00,17.9,0,92,4.3,97,0
2025-02-11T05:00,18.5,0,90,4.4,100,0
2025-02-11T06:00,18.7,0,90,4.2,100,0
2025-02-11T07:00,19,0,90,4.6,100,0
2025-02-11T08:00,20.4,0,84,2.8,100,0
2025-02-11T09:00,21.2,0,81,2.9,100,0
2025-02-11T10:00,22.5,0,78,5.1,100,0
2025-02-11T11:00,23,0.1,77,7.7,100,0.1
2025-02-11T12:00,23.1,0,78,8.5,100,0
2025-02-11T13:00,23.7,0,75,8.6,100,0
2025-02-11T14:00,23.2,0,76,8.7,100,0
2025-02-11T15:00,23.1,0,77,7.3,100,0
2025-02-11T16:00,22.5,0,80,6.2,100,0
2025-02-11T17:00,22.1,0,82,5.5,100,0
2025-02-11T18:00,21.2,0,89,2.6,100,0
2025-02-11T19:00,21.1,0,89,1,100,0
2025-02-11T20:00,21,0,91,2.1,100,0
2025-02-11T21:00,20.9,0,91,2.3,100,0
2025-02-11T22:00,20.8,0,91,2.3,100,0
2025-02-11T23:00,20.9,0,91,2.4,100,0
2025-02-12T00:00,20.9,0,91,1.7,100,0
2025-02-12T01:00,20.9,0,91,0.9,100,0
2025-02-12T02:00,20.8,0,91,2.3,100,0
2025-02-12T03:00,20.8,0,92,1.5,100,0
2025-02-12T04:00,20.7,0,92,1.5,100,0
2025-02-12T05:00,20.4,0,92,2.3,38,0
2025-02-12T06:00,20,0,93,1,38,0
2025-02-12T07:00,20.8,0,90,2.3,63,0
